date,sector,sentiment_compound,base_sentiment_compound,sentiment_pos,sentiment_neu,sentiment_neg,total_headlines,tickers_with_news,ticker_count,coverage_rate,sentiment_score_0_100,finance_lexicon_effect,sentiment_lag1,sentiment_score_lag1,sentiment_z_full_sample,sentiment_signal_z,sentiment_21d_avg,sentiment_score_21d_avg
2020-06-26,Healthcare,0.053869000000000014,-0.036850999999999995,0.10603,0.80169,0.09252,10,3,5,0.6,52.69345,0.09072000000000001,0.0934025,54.670125000000006,-0.4755486899354402,-0.30986771704253807,0.09973195858151873,54.986597929075934
2020-06-29,Healthcare,0.172335,0.167875,0.17115416666666666,0.7731625,0.0558,26,5,5,1.0,58.616749999999996,0.004459999999999992,0.053869000000000014,52.69345,0.7393423884509319,-0.6820052647605449,0.10039915434871449,55.019957717435716
2020-06-30,Healthcare,0.12783,0.08195000000000001,0.1196,0.8497999999999999,0.0306,8,3,5,0.6,56.39149999999999,0.04587999999999999,0.172335,58.616749999999996,0.282935255234773,0.4457041917217318,0.10068412789368805,55.0342063946844
2020-07-01,Healthcare,0.1979388888888889,0.1979388888888889,0.13591111111111112,0.8408333333333333,0.023255555555555554,16,4,5,0.8,59.89694444444444,0.0,0.12783,56.39149999999999,1.0019150775187413,0.01977671123403752,0.10910144872100888,55.45507243605044
2020-07-02,Healthcare,0.098195,0.098195,0.0853,0.9024999999999999,0.012199999999999999,8,3,5,0.6,54.90975,0.0,0.1979388888888889,59.89694444444444,-0.020977235336193722,0.6892447099136647,0.10168090072403231,55.08404503620161
2020-07-06,Healthcare,0.09275857142857143,0.09275857142857143,0.09518857142857143,0.8903514285714286,0.01446,28,5,5,1.0,54.637928571428574,0.0,0.098195,54.90975,-0.07672883131912006,-0.2698462465337246,0.10120147517603531,55.060073758801764
2020-07-07,Healthcare,0.09613333333333333,0.09613333333333333,0.08833333333333333,0.8902166666666667,0.0215,11,4,5,0.8,54.80666666666667,0.0,0.09275857142857143,54.637928571428574,-0.04212001419206721,-0.3209830016563578,0.10116615771571784,55.05830788578589
2020-07-08,Healthcare,0.14937190476190476,0.14937190476190476,0.13793809523809525,0.8297190476190476,0.0324,17,4,5,0.8,57.46859523809525,0.0,0.09613333333333333,54.80666666666667,0.5038515342235715,-0.28704806501088104,0.10555312811791383,55.277656405895684
2020-07-09,Healthcare,0.026783333333333336,0.026783333333333336,0.03743333333333333,0.9458333333333334,0.016733333333333333,7,3,5,0.6,51.33916666666667,0.0,0.14937190476190476,57.46859523809525,-0.7533172883981256,0.2300826925817886,0.10678372335600907,55.339186167800456
2020-07-10,Healthcare,0.22982272727272726,0.22027181818181818,0.14505454545454546,0.8079000000000001,0.04705454545454545,28,5,5,1.0,61.491136363636365,0.009550909090909082,0.026783333333333336,51.33916666666667,1.328889828056771,-0.9600836352352015,0.11398205428434,55.69910271421699
2020-07-13,Healthcare,0.05238,0.05238,0.054575,0.9146000000000001,0.030825,14,5,5,1.0,52.61900000000001,0.0,0.22982272727272726,61.491136363636365,-0.4908186645755675,1.0155797380741678,0.10644586380814952,55.32229319040748
2020-07-14,Healthcare,0.22698999999999997,0.22698999999999997,0.2263,0.7172,0.0566,8,5,5,1.0,61.3495,0.0,0.05238,52.61900000000001,1.2998396778774945,-0.713582673575762,0.11634072095100664,55.81703604755033
2020-07-15,Healthcare,0.15994999999999998,0.15994999999999998,0.1085,0.8915,0.0,5,2,5,0.4,57.9975,0.0,0.22698999999999997,61.3495,0.6123318874986314,0.9877729381979259,0.1158466393183536,55.79233196591768
2020-07-16,Healthcare,0.20935600000000001,0.19647399999999998,0.14094,0.85906,0.0,13,4,5,0.8,60.467800000000004,0.012882000000000032,0.15994999999999998,57.9975,1.1189996961421,0.33031789920596244,0.12209946471517899,56.10497323575895
2020-07-17,Healthcare,-0.06471333333333333,-0.06471333333333333,0.0308,0.8963000000000001,0.07289999999999999,11,4,5,0.8,46.76433333333333,0.0,0.20935600000000001,60.467800000000004,-1.6916327885030094,0.8104526626008504,0.12387359169930597,56.1936795849653
2020-07-20,Healthcare,0.15585500000000002,0.15585500000000002,0.11495,0.8783,0.006750000000000001,7,3,5,0.6,57.792750000000005,0.0,-0.06471333333333333,46.76433333333333,0.5703368934413311,-1.853258693654884,0.11924033773105203,55.962016886552604
2020-07-21,Healthcare,0.17713,0.17713,0.13418333333333332,0.8658166666666667,0.0,15,4,5,0.8,58.8565,0.0,0.15585500000000002,57.792750000000005,0.7885160139710194,0.29434586965301585,0.12125494090565521,56.06274704528276
2020-07-22,Healthcare,0.35065999999999997,0.31270000000000003,0.2387,0.7613,0.0,5,3,5,0.6,67.533,0.03795999999999994,0.17713,58.8565,2.568098753595782,0.500031886589719,0.125000337731052,56.2500168865526
2020-07-23,Healthcare,-0.06659999999999998,-0.06659999999999998,0.08940000000000001,0.8314,0.0792,7,5,5,1.0,46.67,0.0,0.35065999999999997,67.533,-1.7109809094931858,2.155920075375659,0.12167688535009963,56.083844267504986
2020-07-24,Healthcare,0.164015,0.164015,0.1109,0.8891,0.0,10,5,5,1.0,58.20075,0.0,-0.06659999999999998,46.67,0.6540192259218129,-1.8493674743818471,0.12873632979454408,56.43681648972721
2020-07-27,Healthcare,-0.0036657142857142847,-0.0036657142857142847,0.01247857142857143,0.973857142857143,0.013664285714285712,14,4,5,0.8,49.81671428571428,0.0,0.164015,58.20075,-1.0655779901838092,0.3597236647564212,0.12411403387617671,56.20570169380884
2020-07-28,Healthcare,0.04898,0.0381,0.12158333333333333,0.8378166666666667,0.040600000000000004,14,4,5,0.8,52.449,0.01088,-0.0036657142857142847,49.81671428571428,-0.5256863031091017,-1.241329858711635,0.12388122435236722,56.194061217618355
2020-07-29,Healthcare,0.125168,0.138288,0.0896,0.8748799999999999,0.03552,11,5,5,1.0,56.258399999999995,-0.013119999999999993,0.04898,52.449,0.2556359453005765,-0.7321948204602226,0.1216351767333196,56.08175883666598
2020-07-30,Healthcare,-0.0135025,-0.0113525,0.00925,0.97155,0.019200000000000002,11,4,5,0.8,49.324875,-0.002150000000000001,0.125168,56.258399999999995,-1.166456075071323,9.45945103837962e-05,0.11490505768570054,55.74525288428502
2020-07-31,Healthcare,0.07985846153846154,0.044094871794871794,0.07012820512820514,0.9132888888888889,0.01658290598290598,35,3,5,0.6,53.99292307692307,0.03576358974358975,-0.0135025,49.324875,-0.20902188093418517,-1.3246955596942651,0.10928218019282304,55.46410900964116
2020-08-03,Healthcare,0.05058619047619047,0.05058619047619047,0.05784285714285714,0.9207571428571428,0.0214,24,5,5,1.0,52.529309523809516,0.0,0.07985846153846154,53.99292307692307,-0.5092145181268033,-0.4249034576075012,0.10701509402502259,55.35075470125113
2020-08-04,Healthcare,0.0013533333333333342,0.0013533333333333342,0.06886666666666666,0.8532666666666667,0.07786666666666667,11,4,5,0.8,50.06766666666667,0.0,0.05058619047619047,52.529309523809516,-1.0141067142533537,-0.703691089695368,0.10266246363953507,55.13312318197676
2020-08-05,Healthcare,-0.013979999999999992,-0.013979999999999992,0.079,0.8402,0.08080000000000001,3,3,5,0.6,49.301,0.0,0.0013533333333333342,50.06766666666667,-1.1713529272477239,-1.1700025692067124,0.09741897157604303,54.87094857880216
2020-08-06,Healthcare,0.198781,0.182065,0.1547,0.81085,0.034350000000000006,11,3,5,0.6,59.93905,0.01671600000000001,-0.013979999999999992,49.301,1.0105510851150046,-1.306034255741843,0.09977178563499993,54.988589281749995
2020-08-07,Healthcare,0.2503357142857143,0.2503357142857143,0.15714285714285714,0.8428571428571429,0.0,13,5,5,1.0,62.51678571428572,0.0,0.198781,59.93905,1.5392543622955688,0.7384382291202042,0.11041713710892283,55.52085685544615
2020-08-10,Healthcare,0.10184333333333333,0.10184333333333333,0.1018,0.8981999999999999,0.0,8,3,5,0.6,55.092166666666664,0.0,0.2503357142857143,62.51678571428572,0.016437108168662264,1.2253003197710464,0.10432288025466596,55.2161440127333
2020-08-11,Healthcare,0.068,0.068,0.06933333333333333,0.9185333333333332,0.012133333333333333,6,3,5,0.6,53.400000000000006,0.0,0.10184333333333333,55.092166666666664,-0.3306326310773896,-0.20328331401719263,0.10506668977847548,55.25333448892378
2020-08-12,Healthcare,0.04046,0.04046,0.053000000000000005,0.9470000000000001,0.0,4,3,5,0.6,52.022999999999996,0.0,0.068,53.400000000000006,-0.613060503199017,-0.5278547551744193,0.09618430882609455,54.80921544130472
2020-08-13,Healthcare,-0.13394,-0.13394,0.075,0.8144,0.1106,5,5,5,1.0,43.303000000000004,0.0,0.04046,52.022999999999996,-2.4015652562132432,-0.7902198717786724,0.08218954692133262,54.10947734606663
2020-08-14,Healthcare,0.0,0.0,0.0,1.0,0.0,3,2,5,0.4,50.0,0.0,-0.13394,43.303000000000004,-1.0279854017480743,-2.424834663926938,0.07222021358799931,53.611010679399975
2020-08-17,Healthcare,0.28033,0.28033,0.1893,0.8107,0.0,8,5,5,1.0,64.0165,0.0,0.0,50.0,1.8468513953418233,-1.1392925913949827,0.08865084850863422,54.432542425431706
2020-08-18,Healthcare,-0.09153000000000001,-0.0898,0.0412,0.8805,0.0784,6,3,5,0.6,45.4235,-0.0017300000000000093,0.28033,64.0165,-1.9666427414464238,1.5149663265213318,0.07687061041339613,53.8435305206698
2020-08-19,Healthcare,0.14135166666666665,0.08945166666666668,0.15184999999999998,0.7997166666666666,0.04855,17,4,5,0.8,57.067583333333324,0.051899999999999974,-0.09153000000000001,45.4235,0.4216024863242646,-1.981004346231118,0.07516688025466597,53.758344012733296
2020-08-20,Healthcare,0.044259999999999994,0.044259999999999994,0.055600000000000004,0.9301,0.014299999999999998,7,5,5,1.0,52.213,0.0,0.14135166666666665,57.067583333333324,-0.5740907895438905,0.20666694509159528,0.060576404064189786,53.02882020320949
2020-08-21,Healthcare,0.07681,0.07681,0.0454,0.94625,0.00835,5,2,5,0.4,53.840500000000006,0.0,0.044259999999999994,52.213,-0.24028442652432005,-0.7051262871095089,0.0674054516832374,53.37027258416187
2020-08-24,Healthcare,0.18137,0.18137,0.1385,0.8615,0.0,6,4,5,0.8,59.0685,0.0,0.07681,53.840500000000006,0.8319980102598973,-0.3964383557357673,0.06823188025466598,53.4115940127333
2020-08-25,Healthcare,0.09644777777777777,0.11228777777777779,0.07178888888888889,0.9238333333333333,0.004377777777777777,20,3,5,0.6,54.82238888888888,-0.01584000000000002,0.18137,59.0685,-0.03889532736037115,0.5907013977476309,0.07299918940054655,53.64995947002732
2020-08-26,Healthcare,0.117564,0.117564,0.0847,0.9080600000000001,0.007239999999999999,10,5,5,1.0,55.8782,0.0,0.09644777777777777,54.82238888888888,0.1776554972391076,-0.2139604507411901,0.07626509416245131,53.813254708122564
2020-08-27,Healthcare,0.1988113333333333,0.11295866666666665,0.14791333333333334,0.8495066666666666,0.00258,36,5,5,1.0,59.94056666666666,0.08585266666666666,0.117564,55.8782,1.0108621591450584,-0.01308292987408989,0.07977191955927669,53.98859597796383
2020-08-28,Healthcare,-0.014042666666666665,-0.014042666666666665,0.03098,0.9382466666666666,0.03077333333333333,14,5,5,1.0,49.297866666666664,0.0,0.1988113333333333,59.94056666666666,-1.1719955856834399,0.7583934290954837,0.07974619733705447,53.987309866852726
2020-08-31,Healthcare,0.18754222222222222,0.1798311111111111,0.15133333333333332,0.8210666666666666,0.027600000000000003,16,4,5,0.8,59.37711111111111,0.007711111111111113,-0.014042666666666665,49.297866666666664,0.895295308316689,-1.2648646010844669,0.08487399546485261,54.243699773242625
2020-09-01,Healthcare,0.0793952380952381,0.0690752380952381,0.09383095238095238,0.8273261904761906,0.0789,21,4,5,0.8,53.9697619047619,0.010319999999999996,0.18754222222222222,59.37711111111111,-0.21377232433964813,0.6543733291549229,0.08624585487528344,54.31229274376417
2020-09-02,Healthcare,-0.13786,-0.160415,0.02455,0.8676999999999999,0.10775000000000001,8,4,5,0.8,43.107,0.02255499999999999,0.0793952380952381,53.9697619047619,-2.4417655924048476,-0.37724254969125764,0.07961664852607708,53.980832426303856
2020-09-03,Healthcare,0.02544,0.02544,0.05384,0.91016,0.0358,10,3,5,0.6,51.272,0.0,-0.13786,43.107,-0.7670934240148064,-2.4078672573610307,0.08149379138321995,54.074689569160995
2020-09-04,Healthcare,0.002841428571428578,0.002841428571428578,0.045021428571428566,0.91885,0.036128571428571433,11,2,5,0.4,50.142071428571434,0.0,0.02544,51.272,-0.9988460181164778,-0.8623245174466484,0.07216333560090701,53.60816678004535
